CustomerID,Recency,Frequency,Monetary,TenureDays
14656.0,190,2,198693.38,92
14657.0,37,5,362473.74,304
14658.0,7,2,81958.26000000001,122
14659.0,7,12,678514.76,334
14660.0,98,2,85323.97,31
14661.0,37,1,11735.220000000001,0
14662.0,37,4,488050.89,304
14664.0,37,2,251612.49,0
14665.0,68,7,305356.55,242
14666.0,37,1,30056.83,0
14667.0,37,27,1402944.08,335
14669.0,251,3,419083.95,90
14670.0,282,2,325972.86,0
14672.0,251,2,155487.82,90
14673.0,7,5,176305.11000000002,365
14675.0,37,1,246135.78,0
14676.0,37,8,93484.83,273
14679.0,372,1,524.8,0
14680.0,37,23,855424.83,335
14681.0,98,3,20654.71,123
14682.0,190,2,12141.86,31
14684.0,37,5,1123818.42,335
14687.0,129,1,28929.760000000002,0
14688.0,7,27,986406.25,365
14689.0,221,1,40496.55,0
14690.0,68,3,109678.02,92
14691.0,37,5,185442.66,184
14692.0,160,5,166416.59,181
14693.0,282,1,24182.239999999998,0
14696.0,7,9,276372.8,365
14697.0,221,2,64342.65,0
14698.0,7,5,497925.2,61
14699.0,221,1,15288.89,0
14700.0,37,3,268868.11,214
14701.0,37,12,843891.14,304
14702.0,7,18,923272.92,365
14703.0,37,1,62146.909999999996,0
14704.0,37,9,1071542.66,153
14705.0,221,1,540.6,0
14708.0,7,4,68825.73999999999,365
14709.0,37,14,521532.18,335
14710.0,37,4,402133.67,31
14711.0,37,12,801216.0,245
14712.0,37,3,69177.89,92
14713.0,37,12,914784.7,335
14714.0,37,1,44033.62,0
14715.0,37,4,191650.48,304
14716.0,68,2,163311.74,92
14719.0,7,6,606783.9,244
14720.0,7,3,82984.77,122
14722.0,160,1,64510.700000000004,0
14723.0,37,6,762259.3200000001,335
14725.0,37,1,147628.58,0
14727.0,282,1,38496.64,0
14729.0,372,1,171449.72,0
14730.0,7,8,1343518.6300000001,275
14731.0,68,3,107492.66,153
14732.0,7,10,385627.73,334
14733.0,37,15,491609.41,335
14735.0,7,34,530100.41,365
14737.0,7,3,33408.71,365
14738.0,68,9,136617.2,273
14739.0,7,8,148434.23,365
14740.0,190,4,204917.45,92
14741.0,37,6,154107.6,335
14744.0,37,9,50972.22,335
14745.0,129,6,164547.92,181
14747.0,251,2,56995.880000000005,0
14748.0,37,6,221324.76,335
14752.0,68,1,21362.730000000003,0
14753.0,98,1,62090.57,0
14754.0,68,2,90288.19,242
14755.0,37,12,610902.72,304
14756.0,37,1,113712.8,0
14757.0,98,1,52246.15,0
14758.0,160,4,150426.24,122
14759.0,7,3,267770.02999999997,244
14760.0,310,2,10239.94,0
14761.0,68,2,30871.72,273
14762.0,282,1,55899.36,0
14764.0,68,2,20797.96,0
14765.0,37,3,105546.49,153
14766.0,7,8,362467.05,365
14768.0,37,3,7207.5599999999995,92
14769.0,7,10,2741330.03,365
14770.0,251,2,143922.33000000002,90
14772.0,129,1,19997.85,0
14775.0,68,3,148897.19,304
14776.0,68,13,353164.5,273
14777.0,7,2,3482.05,365
14778.0,129,2,90974.48,181
14779.0,282,3,93965.99,59
14780.0,68,2,64842.05,30
14782.0,341,1,10768.86,0
14784.0,37,2,44682.54,304
14785.0,37,2,4373.01,0
14788.0,7,2,62677.51,30
14789.0,37,1,14965.27,0
14790.0,37,4,85297.67,245
14792.0,68,2,13669.19,0
14793.0,7,2,47447.96,30
14794.0,7,9,220963.56,334
14795.0,190,1,14302.58,0
14796.0,7,27,2892647.33,365
14798.0,68,3,38984.87,242
14799.0,68,1,28774.62,0
14800.0,68,16,1011381.63,304
14801.0,68,1,181224.7,0
14803.0,190,3,155122.43,120
14804.0,7,1,23720.16,0
14805.0,37,4,131660.21,304
14806.0,98,1,22918.83,0
14808.0,68,15,710662.41,122
14810.0,68,11,630668.29,304
14813.0,372,2,73706.89,0
14815.0,37,2,141203.53,31
14816.0,221,1,6264.03,0
14817.0,221,2,174474.15,61
14818.0,98,3,127280.1,184
14819.0,68,2,41327.35,153
14820.0,37,4,79807.24,153
14821.0,372,1,2406.1099999999997,0
14823.0,190,3,183384.36,31
14824.0,37,4,84823.39,61
14825.0,7,12,315856.07,365
14828.0,221,3,65921.39,120
14829.0,37,6,134901.31,335
14830.0,68,1,104694.44,0
14834.0,37,8,210739.05,214
14836.0,37,3,19436.5,0
14837.0,98,5,275880.71,123
14840.0,282,1,6572.68,0
14841.0,68,6,411249.78,304
14842.0,37,8,370697.51,273
14844.0,68,4,306767.13,183
14847.0,160,1,26038.81,0
14849.0,37,28,971713.4,335
14850.0,310,2,66731.47,62
14851.0,37,2,66797.03,245
14852.0,68,6,357856.14,183
14853.0,7,3,31018.75,214
14854.0,98,8,307477.54,184
14855.0,129,2,51924.18,31
14856.0,37,3,152426.26,31
14857.0,68,3,134734.54,92
14859.0,37,5,119852.73,184
14860.0,7,2,26348.57,30
14861.0,68,1,17156.02,0
14862.0,37,2,115738.13,123
14863.0,37,1,26759.35,0
14865.0,7,2,8979.18,365
14866.0,37,13,252604.5,335
14867.0,190,4,75655.11,182
14868.0,7,9,364794.38,244
14869.0,7,3,162596.56,122
14870.0,282,1,31884.47,0
14871.0,7,4,230506.05,365
14873.0,221,1,62731.5,0
14875.0,37,5,145264.75,245
14878.0,37,9,307151.98,335
14880.0,98,3,116321.2,212
14881.0,37,1,47280.87,0
14882.0,37,2,22019.36,0
14883.0,37,7,110281.94,184
14885.0,160,1,52333.18,0
14886.0,251,1,27329.16,0
14887.0,98,1,12531.49,0
14888.0,221,1,64560.060000000005,0
14889.0,341,1,21451.03,0
14890.0,282,1,14484.59,0
14891.0,160,2,88357.88,30
14893.0,37,2,184959.0,0
14894.0,98,1,43289.1,0
14895.0,7,24,1290756.28,334
14896.0,221,2,107197.14,151
14897.0,7,4,141626.49,303
14898.0,37,8,325427.44,335
14901.0,37,10,246330.09,335
14902.0,37,2,54726.41,0
14903.0,37,10,951338.04,245
14904.0,7,2,181788.6,30
14905.0,160,3,47363.52,91
14907.0,7,10,413633.26,365
14908.0,98,1,15160.939999999999,0
14910.0,7,7,93163.0,61
14911.0,7,248,15362741.47,365
14912.0,37,3,82720.81999999999,214
14913.0,37,4,210556.63,335
14915.0,98,3,29338.07,184
14916.0,98,5,198211.49,243
14918.0,129,2,121922.92,31
14920.0,221,2,132280.72,0
14921.0,37,2,213475.28,184
14923.0,68,1,128404.27,0
14924.0,251,1,26288.31,0
14929.0,37,1,29862.44,0
14930.0,129,3,285432.77,153
14931.0,7,6,117525.33,244
14932.0,372,1,37160.84,0
14934.0,98,3,192734.21,184
14935.0,310,1,39815.82,0
14936.0,37,9,876719.0700000001,245
14937.0,68,4,74481.48,61
14944.0,37,14,466437.99,335
14946.0,37,1,6348.8,0
14947.0,98,2,25333.350000000002,31
14948.0,37,7,164265.53,184
14950.0,7,2,47206.83,30
14951.0,98,1,52991.880000000005,0
14952.0,68,15,371384.94,304
14953.0,37,1,132180.82,0
14954.0,37,1,221909.59,0
14957.0,282,1,38159.6,0
14958.0,160,3,105494.59999999999,91
14959.0,68,5,180027.86,242
14960.0,7,2,80510.72,183
14961.0,37,12,793270.27,335
14962.0,282,1,10655.17,0
14963.0,37,5,472352.43,153
14964.0,251,1,28418.93,0
14965.0,98,2,199305.54,0
14966.0,37,1,82295.17,0
14967.0,68,1,20320.66,0
14968.0,37,1,91388.59,0
14970.0,68,4,83448.20999999999,273
14971.0,37,3,432271.8,31
14972.0,129,1,43358.8,0
14973.0,129,3,77545.79000000001,122
14974.0,37,1,49716.75,0
14975.0,68,1,20546.94,0
14976.0,68,8,180362.24,273
14978.0,98,5,586423.63,243
14981.0,251,1,22937.03,0
14984.0,37,2,92778.41,153
14985.0,221,2,225385.67,151
14987.0,37,2,14480.890000000001,335
14988.0,221,1,77797.77,0
14995.0,37,2,166354.4,245
14997.0,68,4,75941.79,122
14998.0,190,2,191378.69,61
15000.0,68,1,208192.11000000002,0
15002.0,129,4,317965.85000000003,243
15004.0,160,1,394684.78,0
15005.0,37,35,2981921.32,335
15006.0,68,1,355771.43,0
15007.0,160,1,24953.83,0
15009.0,37,3,454734.96,0
15010.0,37,1,53921.56,0
15012.0,68,2,348807.33999999997,304
15014.0,68,2,105823.52,122
15016.0,190,1,43228.3,0
15017.0,37,1,40128.64,0
15018.0,37,4,73093.83,335
15019.0,282,1,157805.13,0
15021.0,7,13,1224277.14,365
15022.0,37,4,342053.97000000003,31
15023.0,7,12,1438255.8800000001,365
15024.0,37,10,444654.93,335
15025.0,37,1,191897.15,0
15026.0,98,3,144619.58,184
15027.0,37,6,101950.5,214
15028.0,7,4,155989.24,365
15030.0,98,2,17511.85,184
15031.0,7,4,246369.87,275
15032.0,282,5,149160.31,90
15033.0,7,11,1299845.53,334
15034.0,37,11,1074357.87,335
15035.0,98,1,72347.63,0
15036.0,98,3,334232.87,92
15038.0,68,7,321431.47,304
15039.0,37,52,3806099.17,335
15041.0,190,1,159161.85,0
15042.0,221,1,12627.47,0
15043.0,37,1,14675.16,0
15044.0,37,22,1279149.14,335
15045.0,160,3,27662.09,122
15046.0,37,16,496057.25,304
15047.0,282,1,67251.86,0
15048.0,68,5,257452.31,304
15049.0,282,1,7124.01,0
15050.0,37,5,220039.42,61
15051.0,37,3,395056.49,123
15052.0,341,1,75063.66,0
15053.0,7,3,194387.59,275
15054.0,37,2,262583.62,31
15057.0,282,2,65232.04,59
15058.0,37,11,682375.22,304
15059.0,68,11,600677.28,273
15060.0,7,4,288096.29,30
15061.0,7,55,1011876.59,365
15062.0,98,4,144641.92,274
15063.0,221,1,12763.119999999999,0
15065.0,37,6,436155.45,273
15066.0,37,2,152109.89,31
15067.0,98,3,209318.52,184
15068.0,68,2,267645.94,214
15069.0,190,1,196776.57,0
15070.0,372,1,1718.72,0
15071.0,98,2,49699.29,184
15073.0,37,4,188123.74,153
15074.0,129,1,112337.62,0
15075.0,98,1,67057.55,0
15076.0,190,1,112422.7,0
15078.0,7,38,1109930.51,365
15079.0,221,5,142857.37,151
15081.0,37,6,89376.55,335
15083.0,282,1,9963.22,0
15087.0,282,1,41493.57,0
15088.0,37,3,150410.79,31
15089.0,37,6,366097.1,92
15090.0,310,1,56793.61,0
15091.0,68,2,88645.98,0
15092.0,221,2,91988.45,61
15093.0,37,9,285688.9,335
15095.0,129,5,141491.13,92
15096.0,68,1,24695.47,0
15097.0,7,1,84494.72,0
15098.0,190,5,3363.8700000000003,0
15099.0,98,1,62069.520000000004,0
15100.0,341,6,17087.59,31
15101.0,7,3,20918.73,365
15103.0,37,2,89040.68000000001,61
15104.0,190,3,174232.78,92
15105.0,37,7,245407.22,123
15106.0,37,7,305155.04,245
15107.0,310,8,54873.92,62
15108.0,160,5,152643.96,91
15109.0,251,2,57880.86,0
15110.0,37,7,72125.9,304
15111.0,37,3,192357.78,335
15113.0,37,4,230684.18,31
15114.0,37,10,494299.58,273
15115.0,37,1,73204.23,0
15116.0,37,4,130968.39,184
15117.0,37,6,217873.29,184
15118.0,160,1,6184.349999999999,0
15119.0,251,1,40376.32,0
15120.0,129,2,65185.31,31
15121.0,68,2,79699.23,242
15122.0,98,6,223124.66999999998,212
15123.0,7,2,266943.8,214
15124.0,37,2,29338.28,153
15125.0,37,23,327968.08,245
15127.0,68,1,32452.600000000002,0
15128.0,68,8,270000.91,153
15129.0,68,11,207324.8,242
15130.0,190,1,55090.77,0
15132.0,37,5,142674.69,245
15133.0,129,3,71955.2,181
15134.0,37,8,184761.86000000002,214
15135.0,251,2,28218.57,0
15136.0,7,5,190732.23,91
15139.0,251,2,29961.2,90
15140.0,68,8,210037.65,214
15142.0,68,1,63270.54,0
15143.0,251,1,34024.95,0
15144.0,7,18,544018.52,334
15145.0,7,4,164607.93,244
15146.0,190,3,247418.17,120
15147.0,221,2,81265.7,30
15148.0,37,1,50215.32,0
15149.0,160,1,73841.07,0
15150.0,37,11,855962.84,245
15152.0,37,16,660361.91,153
15153.0,37,1,59562.6,0
15154.0,98,2,209159.86000000002,0
15156.0,7,3,125001.39,30
15157.0,7,5,331732.12,365
15158.0,68,1,22003.079999999998,0
15159.0,7,34,1892495.5,365
15160.0,372,1,12029.36,0
15163.0,37,2,85125.9,184
15164.0,68,3,255568.22,273
15165.0,372,1,68081.27,0
15167.0,341,1,101845.17,0
15168.0,37,1,14418.640000000001,0
15171.0,341,2,13256.62,0
15172.0,7,5,288953.27,244
15174.0,341,1,22834.66,0
15175.0,98,1,62499.33,0
15178.0,282,1,5386.129999999999,0
15179.0,37,7,240314.53,335
15180.0,372,1,21379.29,0
15181.0,68,5,56662.97,304
15182.0,160,2,51299.05,122
15184.0,37,2,167254.15,153
15185.0,98,1,74708.9,0
15186.0,37,2,46956.520000000004,153
15187.0,7,18,246643.57,214
15189.0,7,53,678561.83,334
15192.0,129,3,144517.86000000002,243
15193.0,68,1,58000.98,0
15194.0,7,22,844288.65,365
15195.0,7,1,2889.0,0
15197.0,7,5,73084.51,365
15198.0,98,2,26276.35,31
15199.0,68,4,43352.74,242
15201.0,98,11,254660.24,153
15203.0,37,6,385328.71,273
15204.0,372,1,19225.920000000002,0
15205.0,98,3,91077.97,31
15206.0,37,4,23519.51,245
15208.0,7,6,109030.44,365
15210.0,251,1,45251.99,0
15211.0,68,2,138513.44,304
15212.0,251,2,11203.09,0
15213.0,341,3,39637.020000000004,0
15214.0,7,8,281474.72000000003,244
15215.0,68,6,101211.2,273
15216.0,98,1,5605.16,0
15218.0,37,11,402288.33,304
15219.0,190,1,20194.17,0
15220.0,68,7,308783.61,214
15221.0,372,2,29230.1,0
15222.0,341,1,15209.19,0
15223.0,251,3,84800.77,0
15224.0,372,3,37572.73,0
15225.0,251,1,59476.13,0
15226.0,310,1,32041.010000000002,0
15227.0,37,5,139067.58,304
15228.0,68,5,320321.16,242
15230.0,251,2,73004.23,0
15232.0,129,2,70191.35,31
15234.0,282,1,37202.600000000006,0
15235.0,221,12,362484.39,151
15236.0,310,1,43439.53,0
15237.0,7,4,256800.75,244
15238.0,37,5,147445.22,153
15239.0,37,3,140914.16,61
15240.0,68,7,233040.74,304
15241.0,68,9,329985.73,214
15243.0,98,1,64462.05,0
15244.0,68,2,70649.99,183
15245.0,160,3,222191.82,122
15246.0,251,2,95196.51,121
15247.0,129,1,11468.66,0
15249.0,37,15,940724.08,245
15251.0,37,15,362614.57,214
15252.0,37,2,108494.97,153
15253.0,37,6,188111.21,153
15254.0,129,1,45242.81,0
15255.0,68,1,106540.44,0
15256.0,160,1,18896.14,0
15257.0,282,2,26930.62,0
15258.0,190,2,95024.21,31
15260.0,129,8,192086.26,243
15261.0,160,1,52215.59,0
15262.0,341,1,39405.15,0
15263.0,129,1,35518.93,0
15264.0,68,1,38927.48,0
15265.0,160,2,216057.71,91
15266.0,341,1,7014.58,0
15267.0,37,5,34693.38,153
15269.0,37,1,5274.4,0
15270.0,37,9,121374.65000000001,273
15271.0,7,16,705186.2,365
15272.0,68,2,174288.57,30
15274.0,7,2,117214.24,30
15275.0,37,2,106023.5,0
15276.0,68,1,136063.51,0
15277.0,68,1,33368.87,0
15279.0,372,2,58276.54,0
15280.0,190,1,36725.6,0
15281.0,68,12,451702.49,273
15286.0,68,1,10425.14,0
15287.0,37,3,55857.11,61
15288.0,68,5,259486.05,304
15289.0,37,4,152732.36000000002,214
15290.0,7,21,545702.31,365
15291.0,37,20,331215.51,335
15292.0,221,1,66951.24,0
15296.0,68,10,542009.26,273
15297.0,37,4,96807.46,31
15298.0,7,14,506056.98,365
15299.0,68,11,27118.91,304
15300.0,68,1,64654.69,0
15301.0,68,14,617869.89,304
15303.0,310,1,75250.28,0
15304.0,68,10,57282.29,304
15306.0,68,3,137132.26,92
15307.0,98,1,32816.8,0
15308.0,282,2,38770.28,0
15311.0,7,118,6301150.63,365
15312.0,98,5,97708.99,274
15313.0,129,1,3508.8,0
15314.0,221,1,58188.05,0
15315.0,68,3,78194.84,61
15316.0,341,1,3008.28,0
15318.0,7,1,105362.08,0
15319.0,282,1,46045.05,0
15320.0,68,1,86460.94,0
15321.0,68,4,258434.96,242
15322.0,68,2,119059.59,30
15325.0,129,1,105942.94,0
15326.0,341,1,46542.630000000005,0
15327.0,68,1,17256.41,0
15329.0,37,5,186224.54,335
15330.0,37,2,27886.0,31
15332.0,372,4,71107.08,0
15333.0,221,1,47260.229999999996,0
15334.0,160,3,300051.31,30
15335.0,68,1,87203.79,0
15339.0,68,3,232546.62,273
15341.0,98,1,33813.98,0
15342.0,129,2,76247.25,0
15343.0,98,1,68099.73,0
15344.0,7,5,64185.93,91
15345.0,37,2,64276.96,31
15346.0,341,1,43660.49,0
15347.0,372,1,8963.83,0
15348.0,98,1,25860.03,0
15349.0,160,2,161713.7,30
15350.0,372,1,24554.629999999997,0
15351.0,37,10,574898.07,335
15353.0,282,2,151091.88,90
15355.0,37,2,31151.29,31
15356.0,37,10,1357179.8,335
15358.0,7,29,1401715.3,365
15360.0,68,1,28683.28,0
15361.0,372,1,20391.489999999998,0
15363.0,251,2,46762.2,121
15364.0,98,2,88458.99,184
15365.0,37,9,377623.54,304
15366.0,98,2,86301.05,274
15367.0,68,5,253022.76,214
15368.0,37,1,5382.31,0
15369.0,160,1,1912.24,0
15370.0,68,8,257635.12,273
15372.0,160,1,63408.86,0
15373.0,7,13,301502.96,365
15374.0,129,1,4343.29,0
15376.0,68,3,299561.55,153
15379.0,190,8,489603.47000000003,182
15380.0,7,6,72028.27,365
15381.0,221,2,22771.36,61
15382.0,37,8,777056.54,273
15384.0,190,3,137981.91,182
15385.0,68,1,43200.21,0
15386.0,190,1,68538.76,0
15388.0,282,1,23747.18,0
15389.0,190,1,3014.8,0
15392.0,7,5,216243.03,365
15393.0,37,2,26924.25,245
15394.0,37,4,188726.96,335
15395.0,341,1,21384.120000000003,0
15396.0,129,1,35947.840000000004,0
15397.0,310,1,15473.33,0
15398.0,37,3,208765.11000000002,61
15399.0,7,3,133328.59,91
15400.0,98,6,36908.55,184
15402.0,160,2,124007.95999999999,61
15405.0,190,1,24364.06,0
15406.0,37,4,177768.67,273
15407.0,37,4,366086.57,273
15408.0,282,1,82521.97,0
15410.0,98,8,366483.04,184
15411.0,37,5,258476.16,153
15412.0,190,1,20207.93,0
15414.0,37,3,110805.28,214
15415.0,341,1,165772.26,0
15416.0,68,5,503646.03,214
15417.0,98,1,81972.28,0
15419.0,37,1,13410.31,0
15421.0,68,4,143274.02,242
15422.0,341,2,21296.42,0
15423.0,37,1,6874.91,0
15424.0,282,2,46607.89,0
15426.0,37,7,803410.97,335
15427.0,37,3,776290.86,31
15428.0,37,1,16034.380000000001,0
15429.0,37,3,204637.67,61
15432.0,37,1,21852.21,0
15433.0,98,3,131825.52,184
15434.0,7,6,162719.38,214
15435.0,37,1,89826.77,0
15436.0,37,3,839294.89,214
15437.0,282,1,111104.41,0
15438.0,160,1,53429.479999999996,0
15440.0,68,3,178169.97,153
15442.0,251,1,8638.78,0
15443.0,7,8,1008499.6900000001,334
15444.0,37,2,554658.28,31
15445.0,282,1,15373.47,0
15447.0,341,1,21484.559999999998,0
15448.0,341,1,55915.71,0
15449.0,37,5,149910.77,245
15450.0,37,1,57181.49,0
15452.0,37,3,140940.55000000002,245
15453.0,7,7,717510.52,183
15454.0,372,1,63078.38,0
15456.0,282,3,158259.07,90
15457.0,282,1,127291.53,0
15458.0,37,1,31385.510000000002,0
15460.0,372,1,165826.93,0
15462.0,98,3,29718.45,92
15463.0,37,1,14955.630000000001,0
15464.0,341,1,363829.17,0
15465.0,37,24,260193.7,335
15466.0,98,1,127575.57,0
15467.0,37,4,112235.11,123
15468.0,37,5,88766.7,335
15469.0,68,4,66105.74,61
15471.0,7,1,217343.84,0
15472.0,129,1,217676.33000000002,0
15473.0,37,10,35057.88,31
15475.0,98,1,75764.02,0
15478.0,68,2,137500.03,0
15480.0,129,1,142787.57,0
15482.0,37,16,329995.87,335
15483.0,160,4,219486.07,122
15484.0,7,5,458524.26,91
15485.0,37,3,231567.55,335
15488.0,98,1,5192.0599999999995,0
15489.0,37,4,170414.2,184
15491.0,98,7,364834.05,153
15492.0,37,2,81221.1,61
15493.0,37,7,770397.76,245
15494.0,37,2,364828.03,92
15497.0,37,3,45690.03,304
15498.0,7,35,1343480.24,365
15500.0,7,4,155943.32,91
15502.0,37,23,637110.68,335
15503.0,372,1,170534.13,0
15504.0,98,1,26349.420000000002,0
15505.0,68,7,261461.31,92
15506.0,37,3,389258.10000000003,123
15507.0,190,1,137680.73,0
15508.0,190,6,242864.61,61
15510.0,341,1,8953.49,0
15511.0,37,5,411682.66000000003,61
15512.0,160,2,10519.96,212
15513.0,37,22,789459.66,335
15514.0,37,13,584009.43,335
15516.0,68,3,33221.14,0
15517.0,251,1,61356.62,0
15518.0,68,13,532850.03,273
15520.0,7,1,46771.759999999995,0
15521.0,37,13,550372.76,245
15522.0,37,2,150393.63,61
15523.0,98,1,18441.09,0
15524.0,37,1,17.36,0
15525.0,7,4,488956.78,365
15526.0,37,2,3764.87,0
15527.0,37,10,428057.43,335
15528.0,282,1,65175.73,0
15529.0,37,12,1746067.58,335
15530.0,37,4,283100.58,214
15531.0,7,2,579039.01,30
15532.0,37,6,682296.06,335
15533.0,37,5,234525.7,61
15535.0,190,7,194153.43,182
15537.0,190,1,69117.01,0
15539.0,7,1,104983.72,0
15540.0,37,1,38104.13,0
15541.0,129,1,80915.09,0
15543.0,310,1,92034.2,0
15544.0,7,11,703183.76,365
15545.0,68,2,227690.92,304
15547.0,7,14,1740523.93,365
15549.0,98,4,284510.93,243
15550.0,7,4,150879.22,303
15551.0,37,1,67943.48,0
15552.0,221,1,41923.73,0
15553.0,68,1,133602.61000000002,0
15554.0,282,1,45305.67,0
15555.0,37,20,2309352.21,335
15556.0,37,1,99012.66,0
15557.0,37,1,55070.740000000005,0
15561.0,37,5,54702.23,184
15562.0,372,1,4587.26,0
15563.0,7,7,305318.56,365
15565.0,68,2,32280.18,30
15567.0,37,1,20363.66,0
15568.0,7,3,132196.29,91
15569.0,129,5,74487.05,212
15570.0,7,13,895418.4400000001,365
15571.0,37,4,171095.52,61
15572.0,7,7,582108.74,275
15573.0,37,2,283648.52999999997,61
15574.0,190,4,405525.08,182
15576.0,37,1,114422.41,0
15577.0,160,3,94418.21,150
15578.0,190,1,21817.59,0
15579.0,68,2,124440.1,273
15581.0,129,14,392245.92,243
15582.0,37,3,104583.39,184
15584.0,37,5,349355.79,153
15585.0,190,1,87126.11,0
15587.0,68,4,32967.41,304
15589.0,251,4,75590.85,59
15590.0,310,1,894.04,0
15592.0,68,1,61658.22,0
15593.0,98,1,16642.55,0
15594.0,37,6,266118.83,214
15596.0,129,9,222784.74,243
15597.0,37,2,61114.33,0
15598.0,37,3,30247.13,31
15599.0,37,2,130660.58,184
15601.0,37,17,1020057.74,335
15602.0,7,15,132924.27,365
15603.0,98,1,6904.26,0
15604.0,68,1,62155.46,0
15605.0,37,5,163416.54,335
15606.0,68,11,232275.72,273
15607.0,341,1,30511.05,0
15608.0,37,4,163959.19,92
15609.0,190,2,41951.479999999996,0
15610.0,68,1,17343.2,0
15611.0,37,15,98095.87,304
15612.0,37,2,12945.619999999999,31
15615.0,37,27,1059218.19,335
15618.0,37,5,114613.79,123
15619.0,37,1,8305.26,0
15620.0,68,6,255511.49,304
15621.0,7,6,44950.020000000004,30
15622.0,7,16,591672.22,275
15623.0,160,1,39419.060000000005,0
15624.0,129,4,95593.6,153
15625.0,129,8,164781.57,122
15626.0,98,2,163943.55,243
15628.0,7,10,406615.38,365
15630.0,68,3,165168.79,153
15632.0,37,10,489687.68,245
15634.0,37,1,37458.85,0
15636.0,98,2,48919.47,184
15637.0,68,1,31390.09,0
15638.0,310,1,2292.45,0
15639.0,160,1,72765.75,0
15640.0,7,17,1250392.87,365
15641.0,129,4,308849.67,243
15643.0,190,6,95409.9,92
15644.0,190,4,621850.7,92
15645.0,37,1,95936.59,0
15646.0,160,4,50604.57,212
15648.0,221,4,92179.83,61
15649.0,341,2,3012.3900000000003,31
15651.0,37,3,73583.1,245
15652.0,98,1,42357.64,0
15653.0,98,2,19253.39,31
15654.0,37,2,56327.11,0
15655.0,251,2,81654.03,0
15656.0,68,4,111077.15,242
15657.0,37,1,434.52,0
15658.0,190,8,133555.49,182
15659.0,68,1,29663.95,0
15660.0,37,12,218573.09,335
15661.0,341,2,14704.5,0
15663.0,129,1,27068.28,0
15664.0,68,2,44693.45,304
15665.0,190,2,308990.86,61
15667.0,68,1,21881.62,0
15668.0,221,1,760.43,0
15669.0,68,5,69187.27,214
15670.0,310,1,22936.289999999997,0
15671.0,37,10,222182.93,245
15673.0,98,4,383281.81,243
15674.0,98,8,341855.73,184
15675.0,98,3,58283.5,184
15676.0,37,5,567816.43,245
15677.0,68,1,93422.14,0
15678.0,68,1,31340.77,0
15679.0,37,4,310889.1,153
15680.0,37,3,193252.57,335
15681.0,37,6,158992.58,245
15683.0,129,1,9077.76,0
15687.0,7,11,471447.7,334
15689.0,129,2,21886.13,243
15690.0,7,2,51742.18,122
15691.0,251,1,2958.03,0
15692.0,37,1,24228.23,0
15694.0,7,15,198549.57,365
15695.0,282,2,41819.81,0
15696.0,37,12,451579.09,304
15699.0,37,1,33030.16,0
15700.0,190,3,185057.03,0
15701.0,7,4,688974.68,122
15703.0,282,1,23316.34,0
15704.0,160,4,327049.11,61
15705.0,221,1,11663.310000000001,0
15706.0,68,7,151557.84,61
15707.0,37,4,554708.34,61
15708.0,68,11,689960.33,304
15709.0,282,1,17119.31,0
15712.0,37,5,121004.2,273
15713.0,160,3,38125.159999999996,212
15714.0,37,2,99358.83,61
15716.0,160,4,332470.18,212
15717.0,251,1,13673.759999999998,0
15719.0,37,14,2451257.2600000002,304
15720.0,37,1,338284.19,0
15721.0,37,1,221652.91999999998,0
15722.0,37,6,210919.46,273
15723.0,372,1,99337.08,0
15724.0,221,3,17238.25,89
15725.0,37,1,76269.62,0
15727.0,37,7,754731.97,335
15728.0,68,1,7597.360000000001,0
15729.0,221,2,16323.619999999999,0
15730.0,68,4,199495.91999999998,153
15732.0,221,2,37891.05,151
15733.0,282,1,21157.66,0
15734.0,129,2,48323.38,92
15737.0,37,12,206900.23,214
15738.0,37,19,461495.55,335
15739.0,68,1,21479.84,0
15740.0,68,1,11512.52,0
15743.0,37,4,248056.65,153
15744.0,98,1,8194.37,0
15745.0,7,6,140339.76,244
15746.0,160,2,64585.29,0
15747.0,37,3,252593.86000000002,153
15748.0,68,1,53173.65,0
15749.0,251,4,35642.72,90
15750.0,7,9,790793.98,365
15752.0,68,8,998605.21,304
15753.0,310,1,30.82,0
15754.0,68,4,75881.52,183
15755.0,7,8,387562.6,303
15756.0,68,4,491048.7,183
15757.0,68,2,120115.14,153
15758.0,37,1,24984.46,0
15759.0,221,3,7753.53,151
15762.0,68,2,99238.39,30
15763.0,37,3,172407.57,61
15764.0,98,10,518900.75,184
15766.0,68,1,35082.770000000004,0
15768.0,129,4,67521.39,122
15769.0,7,29,434335.82,365
15773.0,7,1,26543.190000000002,0
15774.0,68,1,66993.43000000001,0
15775.0,251,1,18077.72,0
15776.0,160,1,40614.22,0
15777.0,251,5,60488.22,121
15780.0,190,3,89571.82,182
15781.0,37,4,37233.27,273
15782.0,37,4,119314.33,61
15783.0,37,1,31913.07,0
15785.0,37,8,239755.66999999998,273
15786.0,68,5,701330.28,61
15787.0,37,3,560263.45,31
15789.0,372,1,68022.52,0
15790.0,37,1,89698.88,0
15791.0,68,3,184543.53,153
15793.0,37,4,37173.92,245
15795.0,160,1,124548.41,0
15796.0,7,10,331071.07,303
15797.0,129,4,14599.87,212
15799.0,98,3,218695.18,243
15800.0,129,2,311049.14,122
15801.0,68,4,171125.98,61
15802.0,160,3,10236.45,0
15803.0,68,1,20642.33,0
15804.0,7,19,731742.78,214
